a0 a
b01210 a0010011
b01211 c00000
b01211 c00001
b01211 c00010
b01211 c00011
b01211 c00012
b01211 c00020
b01211 c00100
b01211 c00101
b01211 c01000
b01211 c02000
b01211 c02001
b01211 c10000
b01211 c10001
b01211 c10002
b01211 c10010
b01211 c10011
b01211 c10100
b01211 c10101
b01211 c10110
b01211 c10111
b01211 c10120
b01211 c10121
b01211 c10122
b01211 c10200
b01211 c10210
b01211 c10211
b01211 c11000
b01211 c11001
b01211 c11002
b01211 c11100
b01211 c11101
b01211 c11102
b01211 c11110
b01211 c11111
b01211 c11120
b01211 c11121
b01211 c11122
b01211 c20000
b01211 a000000
b01211 a000100
b01211 a000110
b01211 a000111
b01211 a000112
b01211 a001000
b01211 a001001
b01211 a001002
b01211 a002000
b01211 a002001
b01211 a002002
b01211 a010000
b01211 a010001
b01211 a010010
b01211 a010011
b01211 a010012
b01211 b000000
b01211 b000001
b01211 b000010
b01211 b000020
b01211 b000100
b01211 b000200
b01211 b000201
b01211 b000210
b01211 b000211
b01211 b000212
b01211 b001000
b01211 b001001
b01211 b001010
b01211 b001011
b01211 b001020
b01211 b001100
b01211 b001110
b01211 b001111
b01211 b001112
b01211 b002000
b01211 b002001
b01211 b002010
b01211 b002011
b01211 b002012
b01211 b002020
b01211 b002021
b01211 b002100
b01211 b002101
b01211 b002102
b01211 b010000
b01211 b010010
b01211 b010020
b01211 b011000
b01211 b011001
b01211 b011002
b01211 b011010
b01211 b011020
b01211 b011021
b01211 b011022
b01211 b011100
b01211 b011200
b01211 b011201
b01211 b011202
b01211 b011210
b01211 b011211
b01211 b011212
b01211 b012000
b01211 b012001
b01211 b012100
b01211 b012110
b01211 b012111
b01211 c000000
b01211 c000010
b01211 c000011
b01211 c000012
b01211 c000100
b01211 c000101
b01211 c000102
b01211 c000110
b01211 c000120
b01211 c000121
b01211 c000200
b01211 c001000
b01211 c001001
b01211 c001010
b01211 c001011
b01211 c010000
b01211 c010001
b01211 c010002
b01211 c020000
b01211 c020010
b01211 c100000
b01211 c100001
b01211 c100010
b01211 c100011
b01211 c100020
b01211 c100100
b01211 c100110
b01211 c100111
b01211 c100112
b01211 c101000
b01211 c101010
b01211 c101011
b01211 c101100
b01211 c101101
b01211 c101102
b01211 c101110
b01211 c101111
b01211 c101200
b01211 c101201
b01211 c101202
b01211 c101210
b01211 c101211
b01211 c101212
b01211 c101220
b01211 c102000
b01211 c102001
b01211 c102002
b01211 c102100
b01211 c102101
b01211 c102110
b01211 c110000
b01211 c110001
b01211 c110002
b01211 c110010
b01211 c110011
b01211 c110020
b01211 c110021
b01211 c111000
b01211 c111001
b01211 c111002
b01211 c111010
b01211 c111020
b01211 c111021
b01211 c111022
b01211 c111100
b01211 c111101
b01211 c111102
b01211 c111110
b01211 c111200
b01211 c111210
b01211 c111220
b01211 c200000
b01211 c200001
b01211 a0000000
b01211 a0000001
b01211 a0001000
b01211 a0001100
b01211 a0001101
b01211 a0001102
b01211 a0001110
b01211 a0001111
b01211 a0001120
b01211 a0001121
b01211 a0001122
b01211 a0010000
b01211 a0010010
b01211 a0010011
c00000 c00001
c00000 c00010
c00000 c00011
c00000 c00012
c00000 c00020
c00000 c00100
c00000 c00101
c00000 c01000
c00000 c02000
c00000 c02001
c00000 c10000
c00000 c10001
c00000 c10002
c00000 c10010
c00000 c10011
c00000 c10100
c00000 c10101
c00000 c10110
c00000 c10111
c00000 c10120
c00000 c10121
c00000 c10122
c00000 c10200
c00000 c10210
c00000 c10211
c00000 c11000
c00000 c11001
c00000 c11002
c00000 c11100
c00000 c11101
c00000 c11102
c00000 c11110
c00000 c11111
c00000 c11120
c00000 c11121
c00000 c11122
c00000 c20000
c00000 a000000
c00000 a000100
c00000 a000110
c00000 a000111
c00000 a000112
c00000 a001000
c00000 a001001
c00000 a001002
c00000 a002000
c00000 a002001
c00000 a002002
c00000 a010000
c00000 a010001
c00000 a010010
c00000 a010011
c00000 a010012
c00000 b000000
c00000 b000001
c00000 b000010
c00000 b000020
c00000 b000100
c00000 b000200
c00000 b000201
c00000 b000210
c00000 b000211
c00000 b000212
c00000 b001000
c00000 b001001
c00000 b001010
c00000 b001011
c00000 b001020
c00000 b001100
c00000 b001110
c00000 b001111
c00000 b001112
c00000 b002000
c00000 b002001
c00000 b002010
c00000 b002011
c00000 b002012
c00000 b002020
c00000 b002021
c00000 b002100
c00000 b002101
c00000 b002102
c00000 b010000
c00000 b010010
c00000 b010020
c00000 b011000
c00000 b011001
c00000 b011002
c00000 b011010
c00000 b011020
c00000 b011021
c00000 b011022
c00000 b011100
c00000 b011200
c00000 b011201
c00000 b011202
c00000 b011210
c00000 b011211
c00000 b011212
c00000 b012000
c00000 b012001
c00000 b012100
c00000 b012110
c00000 b012111
c00000 c000000
c00000 c000010
c00000 c000011
c00000 c000012
c00000 c000100
c00000 c000101
c00000 c000102
c00000 c000110
c00000 c000120
c00000 c000121
c00000 c000200
c00000 c001000
c00000 c001001
c00000 c001010
c00000 c001011
c00000 c010000
c00000 c010001
c00000 c010002
c00000 c020000
c00000 c020010
c00000 c100000
c00000 c100001
c00000 c100010
c00000 c100011
c00000 c100020
c00000 c100100
c00000 c100110
c00000 c100111
c00000 c100112
c00000 c101000
c00000 c101010
c00000 c101011
c00000 c101100
c00000 c101101
c00000 c101102
c00000 c101110
c00000 c101111
c00000 c101200
c00000 c101201
c00000 c101202
c00000 c101210
c00000 c101211
c00000 c101212
c00000 c101220
c00000 c102000
c00000 c102001
c00000 c102002
c00000 c102100
c00000 c102101
c00000 c102110
c00000 c110000
c00000 c110001
c00000 c110002
c00000 c110010
c00000 c110011
c00000 c110020
c00000 c110021
c00000 c111000
c00000 c111001
c00000 c111002
c00000 c111010
c00000 c111020
c00000 c111021
c00000 c111022
c00000 c111100
c00000 c111101
c00000 c111102
c00000 c111110
c00000 c111200
c00000 c111210
c00000 c111220
c00000 c200000
c00000 c200001
c00000 a0000000
c00000 a0000001
c00000 a0001000
c00000 a0001100
c00000 a0001101
c00000 a0001102
c00000 a0001110
c00000 a0001111
c00000 a0001120
c00000 a0001121
c00000 a0001122
c00000 a0010000
c00000 a0010010
c00000 a0010011
c00001 c00010
c00001 c00011
c00001 c00012
c00001 c00020
c00001 c00100
c00001 c00101
c00001 c01000
c00001 c02000
c00001 c02001
c00001 c10000
c00001 c10001
c00001 c10002
c00001 c10010
c00001 c10011
c00001 c10100
c00001 c10101
c00001 c10110
c00001 c10111
c00001 c10120
c00001 c10121
c00001 c10122
c00001 c10200
c00001 c10210
c00001 c10211
c00001 c11000
c00001 c11001
c00001 c11002
c00001 c11100
c00001 c11101
c00001 c11102
c00001 c11110
c00001 c11111
c00001 c11120
c00001 c11121
c00001 c11122
c00001 c20000
c00001 a000000
c00001 a000100
c00001 a000110
c00001 a000111
c00001 a000112
c00001 a001000
c00001 a001001
c00001 a001002
c00001 a002000
c00001 a002001
c00001 a002002
c00001 a010000
c00001 a010001
c00001 a010010
c00001 a010011
c00001 a010012
c00001 b000000
c00001 b000001
c00001 b000010
c00001 b000020
c00001 b000100
c00001 b000200
c00001 b000201
c00001 b000210
c00001 b000211
c00001 b000212
c00001 b001000
c00001 b001001
c00001 b001010
c00001 b001011
c00001 b001020
c00001 b001100
c00001 b001110
c00001 b001111
c00001 b001112
c00001 b002000
c00001 b002001
c00001 b002010
c00001 b002011
c00001 b002012
c00001 b002020
c00001 b002021
c00001 b002100
c00001 b002101
c00001 b002102
c00001 b010000
c00001 b010010
c00001 b010020
c00001 b011000
c00001 b011001
c00001 b011002
c00001 b011010
c00001 b011020
c00001 b011021
c00001 b011022
c00001 b011100
c00001 b011200
c00001 b011201
c00001 b011202
c00001 b011210
c00001 b011211
c00001 b011212
c00001 b012000
c00001 b012001
c00001 b012100
c00001 b012110
c00001 b012111
c00001 c000000
c00001 c000010
c00001 c000011
c00001 c000012
c00001 c000100
c00001 c000101
c00001 c000102
c00001 c000110
c00001 c000120
c00001 c000121
c00001 c000200
c00001 c001000
c00001 c001001
c00001 c001010
c00001 c001011
c00001 c010000
c00001 c010001
c00001 c010002
c00001 c020000
c00001 c020010
c00001 c100000
c00001 c100001
c00001 c100010
c00001 c100011
c00001 c100020
c00001 c100100
c00001 c100110
c00001 c100111
c00001 c100112
c00001 c101000
c00001 c101010
c00001 c101011
c00001 c101100
c00001 c101101
c00001 c101102
c00001 c101110
c00001 c101111
c00001 c101200
c00001 c101201
c00001 c101202
c00001 c101210
c00001 c101211
c00001 c101212
c00001 c101220
c00001 c102000
c00001 c102001
c00001 c102002
c00001 c102100
c00001 c102101
c00001 c102110
c00001 c110000
c00001 c110001
c00001 c110002
c00001 c110010
c00001 c110011
c00001 c110020
c00001 c110021
c00001 c111000
c00001 c111001
c00001 c111002
c00001 c111010
c00001 c111020
c00001 c111021
c00001 c111022
c00001 c111100
c00001 c111101
c00001 c111102
c00001 c111110
c00001 c111200
c00001 c111210
c00001 c111220
c00001 c200000
c00001 c200001
c00001 a0000000
c00001 a0000001
c00001 a0001000
c00001 a0001100
c00001 a0001101
c00001 a0001102
c00001 a0001110
c00001 a0001111
c00001 a0001120
c00001 a0001121
c00001 a0001122
c00001 a0010000
c00001 a0010010
c00001 a0010011
c00010 c00011
c00010 c00012
c00010 c00020
c00010 c00100
c00010 c00101
c00010 c01000
c00010 c02000
c00010 c02001
c00010 c10000
c00010 c10001
c00010 c10002
c00010 c10010
c00010 c10011
c00010 c10100
c00010 c10101
c00010 c10110
c00010 c10111
c00010 c10120
c00010 c10121
c00010 c10122
c00010 c10200
c00010 c10210
c00010 c10211
c00010 c11000
c00010 c11001
c00010 c11002
c00010 c11100
c00010 c11101
c00010 c11102
c00010 c11110
c00010 c11111
c00010 c11120
c00010 c11121
c00010 c11122
c00010 c20000
c00010 a000000
c00010 a000100
c00010 a000110
c00010 a000111
c00010 a000112
c00010 a001000
c00010 a001001
c00010 a001002
c00010 a002000
c00010 a002001
c00010 a002002
c00010 a010000
c00010 a010001
c00010 a010010
c00010 a010011
c00010 a010012
c00010 b000000
c00010 b000001
c00010 b000010
c00010 b000020
c00010 b000100
c00010 b000200
c00010 b000201
c00010 b000210
c00010 b000211
c00010 b000212
c00010 b001000
c00010 b001001
c00010 b001010
c00010 b001011
c00010 b001020
c00010 b001100
c00010 b001110
c00010 b001111
c00010 b001112
c00010 b002000
c00010 b002001
c00010 b002010
c00010 b002011
c00010 b002012
c00010 b002020
c00010 b002021
c00010 b002100
c00010 b002101
c00010 b002102
c00010 b010000
c00010 b010010
c00010 b010020
c00010 b011000
c00010 b011001
c00010 b011002
c00010 b011010
c00010 b011020
c00010 b011021
c00010 b011022
c00010 b011100
c00010 b011200
c00010 b011201
c00010 b011202
c00010 b011210
c00010 b011211
c00010 b011212
c00010 b012000
c00010 b012001
c00010 b012100
c00010 b012110
c00010 b012111
c00010 c000000
c00010 c000010
c00010 c000011
c00010 c000012
c00010 c000100
c00010 c000101
c00010 c000102
c00010 c000110
c00010 c000120
c00010 c000121
c00010 c000200
c00010 c001000
c00010 c001001
c00010 c001010
c00010 c001011
c00010 c010000
c00010 c010001
c00010 c010002
c00010 c020000
c00010 c020010
c00010 c100000
c00010 c100001
c00010 c100010
c00010 c100011
c00010 c100020
c00010 c100100
c00010 c100110
c00010 c100111
c00010 c100112
c00010 c101000
c00010 c101010
c00010 c101011
c00010 c101100
c00010 c101101
c00010 c101102
c00010 c101110
c00010 c101111
c00010 c101200
c00010 c101201
c00010 c101202
c00010 c101210
c00010 c101211
c00010 c101212
c00010 c101220
c00010 c102000
c00010 c102001
c00010 c102002
c00010 c102100
c00010 c102101
c00010 c102110
c00010 c110000
c00010 c110001
c00010 c110002
c00010 c110010
c00010 c110011
c00010 c110020
c00010 c110021
c00010 c111000
c00010 c111001
c00010 c111002
c00010 c111010
c00010 c111020
c00010 c111021
c00010 c111022
c00010 c111100
c00010 c111101
c00010 c111102
c00010 c111110
c00010 c111200
c00010 c111210
c00010 c111220
c00010 c200000
c00010 c200001
c00010 a0000000
c00010 a0000001
c00010 a0001000
c00010 a0001100
c00010 a0001101
c00010 a0001102
c00010 a0001110
c00010 a0001111
c00010 a0001120
c00010 a0001121
c00010 a0001122
c00010 a0010000
c00010 a0010010
c00010 a0010011
c00011 c00012
c00011 c00020
c00011 c00100
c00011 c00101
c00011 c01000
c00011 c02000
c00011 c02001
c00011 c10000
c00011 c10001
c00011 c10002
c00011 c10010
c00011 c10011
c00011 c10100
c00011 c10101
c00011 c10110
c00011 c10111
c00011 c10120
c00011 c10121
c00011 c10122
c00011 c10200
c00011 c10210
c00011 c10211
c00011 c11000
c00011 c11001
c00011 c11002
c00011 c11100
c00011 c11101
c00011 c11102
c00011 c11110
c00011 c11111
c00011 c11120
c00011 c11121
c00011 c11122
c00011 c20000
c00011 a000000
c00011 a000100
c00011 a000110
c00011 a000111
c00011 a000112
c00011 a001000
c00011 a001001
c00011 a001002
c00011 a002000
c00011 a002001
c00011 a002002
c00011 a010000
c00011 a010001
c00011 a010010
c00011 a010011
c00011 a010012
c00011 b000000
c00011 b000001
c00011 b000010
c00011 b000020
c00011 b000100
c00011 b000200
c00011 b000201
c00011 b000210
c00011 b000211
c00011 b000212
c00011 b001000
c00011 b001001
c00011 b001010
c00011 b001011
c00011 b001020
c00011 b001100
c00011 b001110
c00011 b001111
c00011 b001112
c00011 b002000
c00011 b002001
c00011 b002010
c00011 b002011
c00011 b002012
c00011 b002020
c00011 b002021
c00011 b002100
c00011 b002101
c00011 b002102
c00011 b010000
c00011 b010010
c00011 b010020
c00011 b011000
c00011 b011001
c00011 b011002
c00011 b011010
c00011 b011020
c00011 b011021
c00011 b011022
c00011 b011100
c00011 b011200
c00011 b011201
c00011 b011202
c00011 b011210
c00011 b011211
c00011 b011212
c00011 b012000
c00011 b012001
c00011 b012100
c00011 b012110
c00011 b012111
c00011 c000000
c00011 c000010
c00011 c000011
c00011 c000012
c00011 c000100
c00011 c000101
c00011 c000102
c00011 c000110
c00011 c000120
c00011 c000121
c00011 c000200
c00011 c001000
c00011 c001001
c00011 c001010
c00011 c001011
c00011 c010000
c00011 c010001
c00011 c010002
c00011 c020000
c00011 c020010
c00011 c100000
c00011 c100001
c00011 c100010
c00011 c100011
c00011 c100020
c00011 c100100
c00011 c100110
c00011 c100111
c00011 c100112
c00011 c101000
c00011 c101010
c00011 c101011
c00011 c101100
c00011 c101101
c00011 c101102
c00011 c101110
c00011 c101111
c00011 c101200
c00011 c101201
c00011 c101202
c00011 c101210
c00011 c101211
c00011 c101212
c00011 c101220
c00011 c102000
c00011 c102001
c00011 c102002
c00011 c102100
c00011 c102101
c00011 c102110
c00011 c110000
c00011 c110001
c00011 c110002
c00011 c110010
c00011 c110011
c00011 c110020
c00011 c110021
c00011 c111000
c00011 c111001
c00011 c111002
c00011 c111010
c00011 c111020
c00011 c111021
c00011 c111022
c00011 c111100
c00011 c111101
c00011 c111102
c00011 c111110
c00011 c111200
c00011 c111210
c00011 c111220
c00011 c200000
c00011 c200001
c00011 a0000000
c00011 a0000001
c00011 a0001000
c00011 a0001100
c00011 a0001101
c00011 a0001102
c00011 a0001110
c00011 a0001111
c00011 a0001120
c00011 a0001121
c00011 a0001122
c00011 a0010000
c00011 a0010010
c00011 a0010011
c00012 c00020
c00012 c00100
c00012 c00101
c00012 c01000
c00012 c02000
c00012 c02001
c00012 c10000
c00012 c10001
c00012 c10002
c00012 c10010
c00012 c10011
c00012 c10100
c00012 c10101
c00012 c10110
c00012 c10111
c00012 c10120
c00012 c10121
c00012 c10122
c00012 c10200
c00012 c10210
c00012 c10211
c00012 c11000
c00012 c11001
c00012 c11002
c00012 c11100
c00012 c11101
c00012 c11102
c00012 c11110
c00012 c11111
c00012 c11120
c00012 c11121
c00012 c11122
c00012 c20000
c00012 a000000
c00012 a000100
c00012 a000110
c00012 a000111
c00012 a000112
c00012 a001000
c00012 a001001
c00012 a001002
c00012 a002000
c00012 a002001
c00012 a002002
c00012 a010000
c00012 a010001
c00012 a010010
c00012 a010011
c00012 a010012
c00012 b000000
c00012 b000001
c00012 b000010
c00012 b000020
c00012 b000100
c00012 b000200
c00012 b000201
c00012 b000210
c00012 b000211
c00012 b000212
c00012 b001000
c00012 b001001
c00012 b001010
c00012 b001011
c00012 b001020
c00012 b001100
c00012 b001110
c00012 b001111
c00012 b001112
c00012 b002000
c00012 b002001
c00012 b002010
c00012 b002011
c00012 b002012
c00012 b002020
c00012 b002021
c00012 b002100
c00012 b002101
c00012 b002102
c00012 b010000
c00012 b010010
c00012 b010020
c00012 b011000
c00012 b011001
c00012 b011002
c00012 b011010
c00012 b011020
c00012 b011021
c00012 b011022
c00012 b011100
c00012 b011200
c00012 b011201
c00012 b011202
c00012 b011210
c00012 b011211
c00012 b011212
c00012 b012000
c00012 b012001
c00012 b012100
c00012 b012110
c00012 b012111
c00012 c000000
c00012 c000010
c00012 c000011
c00012 c000012
c00012 c000100
c00012 c000101
c00012 c000102
c00012 c000110
c00012 c000120
c00012 c000121
c00012 c000200
c00012 c001000
c00012 c001001
c00012 c001010
c00012 c001011
c00012 c010000
c00012 c010001
c00012 c010002
c00012 c020000
c00012 c020010
c00012 c100000
c00012 c100001
c00012 c100010
c00012 c100011
c00012 c100020
c00012 c100100
c00012 c100110
c00012 c100111
c00012 c100112
c00012 c101000
c00012 c101010
c00012 c101011
c00012 c101100
c00012 c101101
c00012 c101102
c00012 c101110
c00012 c101111
c00012 c101200
c00012 c101201
c00012 c101202
c00012 c101210
c00012 c101211
c00012 c101212
c00012 c101220
c00012 c102000
c00012 c102001
c00012 c102002
c00012 c102100
c00012 c102101
c00012 c102110
c00012 c110000
c00012 c110001
c00012 c110002
c00012 c110010
c00012 c110011
c00012 c110020
c00012 c110021
c00012 c111000
c00012 c111001
c00012 c111002
c00012 c111010
c00012 c111020
c00012 c111021
c00012 c111022
c00012 c111100
c00012 c111101
c00012 c111102
c00012 c111110
c00012 c111200
c00012 c111210
c00012 c111220
c00012 c200000
c00012 c200001
c00012 a0000000
c00012 a0000001
c00012 a0001000
c00012 a0001100
c00012 a0001101
c00012 a0001102
c00012 a0001110
c00012 a0001111
c00012 a0001120
c00012 a0001121
c00012 a0001122
c00012 a0010000
c00012 a0010010
c00012 a0010011
c00020 c00100
c00020 c00101
c00020 c01000
c00020 c02000
c00020 c02001
c00020 c10000
c00020 c10001
c00020 c10002
c00020 c10010
c00020 c10011
c00020 c10100
c00020 c10101
c00020 c10110
c00020 c10111
c00020 c10120
c00020 c10121
c00020 c10122
c00020 c10200
c00020 c10210
c00020 c10211
c00020 c11000
c00020 c11001
c00020 c11002
c00020 c11100
c00020 c11101
c00020 c11102
c00020 c11110
c00020 c11111
c00020 c11120
c00020 c11121
c00020 c11122
c00020 c20000
c00020 a000000
c00020 a000100
c00020 a000110
c00020 a000111
c00020 a000112
c00020 a001000
c00020 a001001
c00020 a001002
c00020 a002000
c00020 a002001
c00020 a002002
c00020 a010000
c00020 a010001
c00020 a010010
c00020 a010011
c00020 a010012
c00020 b000000
c00020 b000001
c00020 b000010
c00020 b000020
c00020 b000100
c00020 b000200
c00020 b000201
c00020 b000210
c00020 b000211
c00020 b000212
c00020 b001000
c00020 b001001
c00020 b001010
c00020 b001011
c00020 b001020
c00020 b001100
c00020 b001110
c00020 b001111
c00020 b001112
c00020 b002000
c00020 b002001
c00020 b002010
c00020 b002011
c00020 b002012
c00020 b002020
c00020 b002021
c00020 b002100
c00020 b002101
c00020 b002102
c00020 b010000
c00020 b010010
c00020 b010020
c00020 b011000
c00020 b011001
c00020 b011002
c00020 b011010
c00020 b011020
c00020 b011021
c00020 b011022
c00020 b011100
c00020 b011200
c00020 b011201
c00020 b011202
c00020 b011210
c00020 b011211
c00020 b011212
c00020 b012000
c00020 b012001
c00020 b012100
c00020 b012110
c00020 b012111
c00020 c000000
c00020 c000010
c00020 c000011
c00020 c000012
c00020 c000100
c00020 c000101
c00020 c000102
c00020 c000110
c00020 c000120
c00020 c000121
c00020 c000200
c00020 c001000
c00020 c001001
c00020 c001010
c00020 c001011
c00020 c010000
c00020 c010001
c00020 c010002
c00020 c020000
c00020 c020010
c00020 c100000
c00020 c100001
c00020 c100010
c00020 c100011
c00020 c100020
c00020 c100100
c00020 c100110
c00020 c100111
c00020 c100112
c00020 c101000
c00020 c101010
c00020 c101011
c00020 c101100
c00020 c101101
c00020 c101102
c00020 c101110
c00020 c101111
c00020 c101200
c00020 c101201
c00020 c101202
c00020 c101210
c00020 c101211
c00020 c101212
c00020 c101220
c00020 c102000
c00020 c102001
c00020 c102002
c00020 c102100
c00020 c102101
c00020 c102110
c00020 c110000
c00020 c110001
c00020 c110002
c00020 c110010
c00020 c110011
c00020 c110020
c00020 c110021
c00020 c111000
c00020 c111001
c00020 c111002
c00020 c111010
c00020 c111020
c00020 c111021
c00020 c111022
c00020 c111100
c00020 c111101
c00020 c111102
c00020 c111110
c00020 c111200
c00020 c111210
c00020 c111220
c00020 c200000
c00020 c200001
c00020 a0000000
c00020 a0000001
c00020 a0001000
c00020 a0001100
c00020 a0001101
c00020 a0001102
c00020 a0001110
c00020 a0001111
c00020 a0001120
c00020 a0001121
c00020 a0001122
c00020 a0010000
c00020 a0010010
c00020 a0010011
c00100 c00101
c00100 c01000
c00100 c02000
c00100 c02001
c00100 c10000
c00100 c10001
c00100 c10002
c00100 c10010
c00100 c10011
c00100 c10100
c00100 c10101
c00100 c10110
c00100 c10111
c00100 c10120
c00100 c10121
c00100 c10122
c00100 c10200
c00100 c10210
c00100 c10211
c00100 c11000
c00100 c11001
c00100 c11002
c00100 c11100
c00100 c11101
c00100 c11102
c00100 c11110
c00100 c11111
c00100 c11120
c00100 c11121
c00100 c11122
c00100 c20000
c00100 a000000
c00100 a000100
c00100 a000110
c00100 a000111
c00100 a000112
c00100 a001000
c00100 a001001
c00100 a001002
c00100 a002000
c00100 a002001
c00100 a002002
c00100 a010000
c00100 a010001
c00100 a010010
c00100 a010011
c00100 a010012
c00100 b000000
c00100 b000001
c00100 b000010
c00100 b000020
c00100 b000100
c00100 b000200
c00100 b000201
c00100 b000210
c00100 b000211
c00100 b000212
c00100 b001000
c00100 b001001
c00100 b001010
c00100 b001011
c00100 b001020
c00100 b001100
c00100 b001110
c00100 b001111
c00100 b001112
c00100 b002000
c00100 b002001
c00100 b002010
c00100 b002011
c00100 b002012
c00100 b002020
c00100 b002021
c00100 b002100
c00100 b002101
c00100 b002102
c00100 b010000
c00100 b010010
c00100 b010020
c00100 b011000
c00100 b011001
c00100 b011002
c00100 b011010
c00100 b011020
c00100 b011021
c00100 b011022
c00100 b011100
c00100 b011200
c00100 b011201
c00100 b011202
c00100 b011210
c00100 b011211
c00100 b011212
c00100 b012000
c00100 b012001
c00100 b012100
c00100 b012110
c00100 b012111
c00100 c000000
c00100 c000010
c00100 c000011
c00100 c000012
c00100 c000100
c00100 c000101
c00100 c000102
c00100 c000110
c00100 c000120
c00100 c000121
c00100 c000200
c00100 c001000
c00100 c001001
c00100 c001010
c00100 c001011
c00100 c010000
c00100 c010001
c00100 c010002
c00100 c020000
c00100 c020010
c00100 c100000
c00100 c100001
c00100 c100010
c00100 c100011
c00100 c100020
c00100 c100100
c00100 c100110
c00100 c100111
c00100 c100112
c00100 c101000
c00100 c101010
c00100 c101011
c00100 c101100
c00100 c101101
c00100 c101102
c00100 c101110
c00100 c101111
c00100 c101200
c00100 c101201
c00100 c101202
c00100 c101210
c00100 c101211
c00100 c101212
c00100 c101220
c00100 c102000
c00100 c102001
c00100 c102002
c00100 c102100
c00100 c102101
c00100 c102110
c00100 c110000
c00100 c110001
c00100 c110002
c00100 c110010
c00100 c110011
c00100 c110020
c00100 c110021
c00100 c111000
c00100 c111001
c00100 c111002
c00100 c111010
c00100 c111020
c00100 c111021
c00100 c111022
c00100 c111100
c00100 c111101
c00100 c111102
c00100 c111110
c00100 c111200
c00100 c111210
c00100 c111220
c00100 c200000
c00100 c200001
c00100 a0000000
c00100 a0000001
c00100 a0001000
c00100 a0001100
c00100 a0001101
c00100 a0001102
c00100 a0001110
c00100 a0001111
c00100 a0001120
c00100 a0001121
c00100 a0001122
c00100 a0010000
c00100 a0010010
c00100 a0010011
c00101 c01000
c00101 c02000
c00101 c02001
c00101 c10000
c00101 c10001
c00101 c10002
c00101 c10010
c00101 c10011
c00101 c10100
c00101 c10101
c00101 c10110
c00101 c10111
c00101 c10120
c00101 c10121
c00101 c10122
c00101 c10200
c00101 c10210
c00101 c10211
c00101 c11000
c00101 c11001
c00101 c11002
c00101 c11100
c00101 c11101
c00101 c11102
c00101 c11110
c00101 c11111
c00101 c11120
c00101 c11121
c00101 c11122
c00101 c20000
c00101 a000000
c00101 a000100
c00101 a000110
c00101 a000111
c00101 a000112
c00101 a001000
c00101 a001001
c00101 a001002
c00101 a002000
c00101 a002001
c00101 a002002
c00101 a010000
c00101 a010001
c00101 a010010
c00101 a010011
c00101 a010012
c00101 b000000
c00101 b000001
c00101 b000010
c00101 b000020
c00101 b000100
c00101 b000200
c00101 b000201
c00101 b000210
c00101 b000211
c00101 b000212
c00101 b001000
c00101 b001001
c00101 b001010
c00101 b001011
c00101 b001020
c00101 b001100
c00101 b001110
c00101 b001111
c00101 b001112
c00101 b002000
c00101 b002001
c00101 b002010
c00101 b002011
c00101 b002012
c00101 b002020
c00101 b002021
c00101 b002100
c00101 b002101
c00101 b002102
c00101 b010000
c00101 b010010
c00101 b010020
c00101 b011000
c00101 b011001
c00101 b011002
c00101 b011010
c00101 b011020
c00101 b011021
c00101 b011022
c00101 b011100
c00101 b011200
c00101 b011201
c00101 b011202
c00101 b011210
c00101 b011211
c00101 b011212
c00101 b012000
c00101 b012001
c00101 b012100
c00101 b012110
c00101 b012111
c00101 c000000
c00101 c000010
c00101 c000011
c00101 c000012
c00101 c000100
c00101 c000101
c00101 c000102
c00101 c000110
c00101 c000120
c00101 c000121
c00101 c000200
c00101 c001000
c00101 c001001
c00101 c001010
c00101 c001011
c00101 c010000
c00101 c010001
c00101 c010002
c00101 c020000
c00101 c020010
c00101 c100000
c00101 c100001
c00101 c100010
c00101 c100011
c00101 c100020
c00101 c100100
c00101 c100110
c00101 c100111
c00101 c100112
c00101 c101000
c00101 c101010
c00101 c101011
c00101 c101100
c00101 c101101
c00101 c101102
c00101 c101110
c00101 c101111
c00101 c101200
c00101 c101201
c00101 c101202
c00101 c101210
c00101 c101211
c00101 c101212
c00101 c101220
c00101 c102000
c00101 c102001
c00101 c102002
c00101 c102100
c00101 c102101
c00101 c102110
c00101 c110000
c00101 c110001
c00101 c110002
c00101 c110010
c00101 c110011
c00101 c110020
c00101 c110021
c00101 c111000
c00101 c111001
c00101 c111002
c00101 c111010
c00101 c111020
c00101 c111021
c00101 c111022
c00101 c111100
c00101 c111101
c00101 c111102
c00101 c111110
c00101 c111200
c00101 c111210
c00101 c111220
c00101 c200000
c00101 c200001
c00101 a0000000
c00101 a0000001
c00101 a0001000
c00101 a0001100
c00101 a0001101
c00101 a0001102
c00101 a0001110
c00101 a0001111
c00101 a0001120
c00101 a0001121
c00101 a0001122
c00101 a0010000
c00101 a0010010
c00101 a0010011
c01000 c02000
c01000 c02001
c01000 c10000
c01000 c10001
c01000 c10002
c01000 c10010
c01000 c10011
c01000 c10100
c01000 c10101
c01000 c10110
c01000 c10111
c01000 c10120
c01000 c10121
c01000 c10122
c01000 c10200
c01000 c10210
c01000 c10211
c01000 c11000
c01000 c11001
c01000 c11002
c01000 c11100
c01000 c11101
c01000 c11102
c01000 c11110
c01000 c11111
c01000 c11120
c01000 c11121
c01000 c11122
c01000 c20000
c01000 a000000
c01000 a000100
c01000 a000110
c01000 a000111
c01000 a000112
c01000 a001000
c01000 a001001
c01000 a001002
c01000 a002000
c01000 a002001
c01000 a002002
