a0 a
a0110000 b0010011
a0110000 b0100000
a0110000 b0100010
a0110000 b0100011
a0110000 b0100012
a0110000 b0100020
a0110000 b0100021
a0110000 b0100022
a0110000 b0100100
a0110000 b0100101
a0110000 b0100200
a0110000 b0100210
a0110000 b0100220
a0110000 b0101000
a0110000 b0101010
a0110000 b0101011
a0110000 b0101012
a0110000 b0101020
a0110000 b0101021
a0110000 b0101022
a0110000 b0101100
a0110000 b0101101
a0110000 b0101110
a0110000 b0101111
a0110000 b0101200
a0110000 b0101201
a0110000 b0101202
a0110000 b0101210
a0110000 b0101211
a0110000 b0101212
a0110000 b0102000
a0110000 b0102001
a0110000 b0102002
a0110000 b1000000
a0110000 b1000010
a0110000 b1000011
a0110000 b1001000
a0110000 b1001001
a0110000 b1001100
a0110000 b1001101
a0110000 b1001110
a0110000 b1001120
a0110000 b1001121
a0110000 b1001122
a0110000 b1001200
a0110000 b1001201
a0110000 b1010000
a0110000 b1010001
a0110000 b1010002
a0110000 b1010010
a0110000 b1010011
a0110000 b1010012
a0110000 b1010020
a0110000 b1010021
a0110000 b1011000
a0110000 b1011010
a0110000 b1011011
a0110000 b1011020
a0110000 b1011100
a0110000 b1012000
a0110000 b1012001
a0110000 b1012002
a0110000 b1012010
a0110000 b1012011
a0110000 a00000000
a0110000 a00001000
a0110000 a00001001
a0110000 a00001010
a0110000 a00001011
a0110000 a00001100
a0110000 a00001101
a0110000 a00001110
a0110000 a00001111
a0110000 a00001112
a0110000 a00001200
a0110000 a00001201
a0110000 a01000000
a0110000 a01000001
a0110000 a01000010
a0110000 a01000020
a0110000 a01000100
a0110000 a01000101
a0110000 a01000110
a0110000 a01000111
a0110000 a01001000
a0110000 a01001001
a0110000 a01001010
a0110000 a01001011
a0110000 a01001100
a0110000 a01001110
a0110000 a01001111
a0110000 a01100000
a0110000 a01100001
a0110000 a01101000
a0110000 a01101001
a0110000 a01101002
a0110000 a01101010
a0110000 a01101020
a0110000 a01101100
a0110000 a01101101
a0110000 a01101102
a0110000 a01101110
a0110000 a01101111
a0110000 a01101112
a0110000 a01101200
a0110000 a01101201
a0110000 a01101210
a0110000 a01101211
a0110000 a01101220
a0110000 a01101221
a0110000 a01102000
a0110000 b00000000
a0110000 b00000001
a0110000 b00000100
a0110000 b00000110
a0110000 b00000120
a0110000 b00000121
a0110000 b00000122
a0110000 b00000200
a0110000 b00000210
a0110000 b00000211
a0110000 b00000212
a0110000 b00001000
a0110000 b00001001
a0110000 b00001002
a0110000 b00100000
a0110000 b00100001
a0110000 b00100002
a0110000 b00100100
a0110000 b00100110
a0110000 b00100111
a0110000 b01000000
a0110000 b01000001
a0110000 b01000100
a0110000 b01000101
a0110000 b01000110
a0110000 b01000120
a0110000 b01000121
a0110000 b01000200
a0110000 b01000201
a0110000 b01000202
a0110000 b01000210
a0110000 b01000211
a0110000 b01000220
a0110000 b01001000
a0110000 b01001001
a0110000 b01001010
a0110000 b01001011
a0110000 b01001012
a0110000 b01002000
a0110000 b01002001
a0110000 b01002100
a0110000 b01002200
a0110000 b01002201
a0110000 b01010000
a0110000 b01010100
a0110000 b01010110
a0110000 b01010111
a0110000 b01010120
a0110000 b01010200
a0110100 a0110101
a0110100 a0110102
a0110100 a0110110
a0110100 a0110111
a0110100 a0110120
a0110100 a0110121
a0110100 a0110122
a0110100 a0110200
a0110100 b0000000
a0110100 b0000010
a0110100 b0000011
a0110100 b0000012
a0110100 b0000020
a0110100 b0000021
a0110100 b0000100
a0110100 b0010000
a0110100 b0010010
a0110100 b0010011
a0110100 b0100000
a0110100 b0100010
a0110100 b0100011
a0110100 b0100012
a0110100 b0100020
a0110100 b0100021
a0110100 b0100022
a0110100 b0100100
a0110100 b0100101
a0110100 b0100200
a0110100 b0100210
a0110100 b0100220
a0110100 b0101000
a0110100 b0101010
a0110100 b0101011
a0110100 b0101012
a0110100 b0101020
a0110100 b0101021
a0110100 b0101022
a0110100 b0101100
a0110100 b0101101
a0110100 b0101110
a0110100 b0101111
a0110100 b0101200
a0110100 b0101201
a0110100 b0101202
a0110100 b0101210
a0110100 b0101211
a0110100 b0101212
a0110100 b0102000
a0110100 b0102001
a0110100 b0102002
a0110100 b1000000
a0110100 b1000010
a0110100 b1000011
a0110100 b1001000
a0110100 b1001001
a0110100 b1001100
a0110100 b1001101
a0110100 b1001110
a0110100 b1001120
a0110100 b1001121
a0110100 b1001122
a0110100 b1001200
a0110100 b1001201
a0110100 b1010000
a0110100 b1010001
a0110100 b1010002
a0110100 b1010010
a0110100 b1010011
a0110100 b1010012
a0110100 b1010020
a0110100 b1010021
a0110100 b1011000
a0110100 b1011010
a0110100 b1011011
a0110100 b1011020
a0110100 b1011100
a0110100 b1012000
a0110100 b1012001
a0110100 b1012002
a0110100 b1012010
a0110100 b1012011
a0110100 a00000000
a0110100 a00001000
a0110100 a00001001
a0110100 a00001010
a0110100 a00001011
a0110100 a00001100
a0110100 a00001101
a0110100 a00001110
a0110100 a00001111
a0110100 a00001112
a0110100 a00001200
a0110100 a00001201
a0110100 a01000000
a0110100 a01000001
a0110100 a01000010
a0110100 a01000020
a0110100 a01000100
a0110100 a01000101
a0110100 a01000110
a0110100 a01000111
a0110100 a01001000
a0110100 a01001001
a0110100 a01001010
a0110100 a01001011
a0110100 a01001100
a0110100 a01001110
a0110100 a01001111
a0110100 a01100000
a0110100 a01100001
a0110100 a01101000
a0110100 a01101001
a0110100 a01101002
a0110100 a01101010
a0110100 a01101020
a0110100 a01101100
a0110100 a01101101
a0110100 a01101102
a0110100 a01101110
a0110100 a01101111
a0110100 a01101112
a0110100 a01101200
a0110100 a01101201
a0110100 a01101210
a0110100 a01101211
a0110100 a01101220
a0110100 a01101221
a0110100 a01102000
a0110100 b00000000
a0110100 b00000001
a0110100 b00000100
a0110100 b00000110
a0110100 b00000120
a0110100 b00000121
a0110100 b00000122
a0110100 b00000200
a0110100 b00000210
a0110100 b00000211
a0110100 b00000212
a0110100 b00001000
a0110100 b00001001
a0110100 b00001002
a0110100 b00100000
a0110100 b00100001
a0110100 b00100002
a0110100 b00100100
a0110100 b00100110
a0110100 b00100111
a0110100 b01000000
a0110100 b01000001
a0110100 b01000100
a0110100 b01000101
a0110100 b01000110
a0110100 b01000120
a0110100 b01000121
a0110100 b01000200
a0110100 b01000201
a0110100 b01000202
a0110100 b01000210
a0110100 b01000211
a0110100 b01000220
a0110100 b01001000
a0110100 b01001001
a0110100 b01001010
a0110100 b01001011
a0110100 b01001012
a0110100 b01002000
a0110100 b01002001
a0110100 b01002100
a0110100 b01002200
a0110100 b01002201
a0110100 b01010000
a0110100 b01010100
a0110100 b01010110
a0110100 b01010111
a0110100 b01010120
a0110100 b01010200
a0110101 a0110102
a0110101 a0110110
a0110101 a0110111
a0110101 a0110120
a0110101 a0110121
a0110101 a0110122
a0110101 a0110200
a0110101 b0000000
a0110101 b0000010
a0110101 b0000011
a0110101 b0000012
a0110101 b0000020
a0110101 b0000021
a0110101 b0000100
a0110101 b0010000
a0110101 b0010010
a0110101 b0010011
a0110101 b0100000
a0110101 b0100010
a0110101 b0100011
a0110101 b0100012
a0110101 b0100020
a0110101 b0100021
a0110101 b0100022
a0110101 b0100100
a0110101 b0100101
a0110101 b0100200
a0110101 b0100210
a0110101 b0100220
a0110101 b0101000
a0110101 b0101010
a0110101 b0101011
a0110101 b0101012
a0110101 b0101020
a0110101 b0101021
a0110101 b0101022
a0110101 b0101100
a0110101 b0101101
a0110101 b0101110
a0110101 b0101111
a0110101 b0101200
a0110101 b0101201
a0110101 b0101202
a0110101 b0101210
a0110101 b0101211
a0110101 b0101212
a0110101 b0102000
a0110101 b0102001
a0110101 b0102002
a0110101 b1000000
a0110101 b1000010
a0110101 b1000011
a0110101 b1001000
a0110101 b1001001
a0110101 b1001100
a0110101 b1001101
a0110101 b1001110
a0110101 b1001120
a0110101 b1001121
a0110101 b1001122
a0110101 b1001200
a0110101 b1001201
a0110101 b1010000
a0110101 b1010001
a0110101 b1010002
a0110101 b1010010
a0110101 b1010011
a0110101 b1010012
a0110101 b1010020
a0110101 b1010021
a0110101 b1011000
a0110101 b1011010
a0110101 b1011011
a0110101 b1011020
a0110101 b1011100
a0110101 b1012000
a0110101 b1012001
a0110101 b1012002
a0110101 b1012010
a0110101 b1012011
a0110101 a00000000
a0110101 a00001000
a0110101 a00001001
a0110101 a00001010
a0110101 a00001011
a0110101 a00001100
a0110101 a00001101
a0110101 a00001110
a0110101 a00001111
a0110101 a00001112
a0110101 a00001200
a0110101 a00001201
a0110101 a01000000
a0110101 a01000001
a0110101 a01000010
a0110101 a01000020
a0110101 a01000100
a0110101 a01000101
a0110101 a01000110
a0110101 a01000111
a0110101 a01001000
a0110101 a01001001
a0110101 a01001010
a0110101 a01001011
a0110101 a01001100
a0110101 a01001110
a0110101 a01001111
a0110101 a01100000
a0110101 a01100001
a0110101 a01101000
a0110101 a01101001
a0110101 a01101002
a0110101 a01101010
a0110101 a01101020
a0110101 a01101100
a0110101 a01101101
a0110101 a01101102
a0110101 a01101110
a0110101 a01101111
a0110101 a01101112
a0110101 a01101200
a0110101 a01101201
a0110101 a01101210
a0110101 a01101211
a0110101 a01101220
a0110101 a01101221
a0110101 a01102000
a0110101 b00000000
a0110101 b00000001
a0110101 b00000100
a0110101 b00000110
a0110101 b00000120
a0110101 b00000121
a0110101 b00000122
a0110101 b00000200
a0110101 b00000210
a0110101 b00000211
a0110101 b00000212
a0110101 b00001000
a0110101 b00001001
a0110101 b00001002
a0110101 b00100000
a0110101 b00100001
a0110101 b00100002
a0110101 b00100100
a0110101 b00100110
a0110101 b00100111
a0110101 b01000000
a0110101 b01000001
a0110101 b01000100
a0110101 b01000101
a0110101 b01000110
a0110101 b01000120
a0110101 b01000121
a0110101 b01000200
a0110101 b01000201
a0110101 b01000202
a0110101 b01000210
a0110101 b01000211
a0110101 b01000220
a0110101 b01001000
a0110101 b01001001
a0110101 b01001010
a0110101 b01001011
a0110101 b01001012
a0110101 b01002000
a0110101 b01002001
a0110101 b01002100
a0110101 b01002200
a0110101 b01002201
a0110101 b01010000
a0110101 b01010100
a0110101 b01010110
a0110101 b01010111
a0110101 b01010120
a0110101 b01010200
a0110102 a0110110
a0110102 a0110111
a0110102 a0110120
a0110102 a0110121
a0110102 a0110122
a0110102 a0110200
a0110102 b0000000
a0110102 b0000010
a0110102 b0000011
a0110102 b0000012
a0110102 b0000020
a0110102 b0000021
a0110102 b0000100
a0110102 b0010000
a0110102 b0010010
a0110102 b0010011
a0110102 b0100000
a0110102 b0100010
a0110102 b0100011
a0110102 b0100012
a0110102 b0100020
a0110102 b0100021
a0110102 b0100022
a0110102 b0100100
a0110102 b0100101
a0110102 b0100200
a0110102 b0100210
a0110102 b0100220
a0110102 b0101000
a0110102 b0101010
a0110102 b0101011
a0110102 b0101012
a0110102 b0101020
a0110102 b0101021
a0110102 b0101022
a0110102 b0101100
a0110102 b0101101
a0110102 b0101110
a0110102 b0101111
a0110102 b0101200
a0110102 b0101201
a0110102 b0101202
a0110102 b0101210
a0110102 b0101211
a0110102 b0101212
a0110102 b0102000
a0110102 b0102001
a0110102 b0102002
a0110102 b1000000
a0110102 b1000010
a0110102 b1000011
a0110102 b1001000
a0110102 b1001001
a0110102 b1001100
a0110102 b1001101
a0110102 b1001110
a0110102 b1001120
a0110102 b1001121
a0110102 b1001122
a0110102 b1001200
a0110102 b1001201
a0110102 b1010000
a0110102 b1010001
a0110102 b1010002
a0110102 b1010010
a0110102 b1010011
a0110102 b1010012
a0110102 b1010020
a0110102 b1010021
a0110102 b1011000
a0110102 b1011010
a0110102 b1011011
a0110102 b1011020
a0110102 b1011100
a0110102 b1012000
a0110102 b1012001
a0110102 b1012002
a0110102 b1012010
a0110102 b1012011
a0110102 a00000000
a0110102 a00001000
a0110102 a00001001
a0110102 a00001010
a0110102 a00001011
a0110102 a00001100
a0110102 a00001101
a0110102 a00001110
a0110102 a00001111
a0110102 a00001112
a0110102 a00001200
a0110102 a00001201
a0110102 a01000000
a0110102 a01000001
a0110102 a01000010
a0110102 a01000020
a0110102 a01000100
a0110102 a01000101
a0110102 a01000110
a0110102 a01000111
a0110102 a01001000
a0110102 a01001001
a0110102 a01001010
a0110102 a01001011
a0110102 a01001100
a0110102 a01001110
a0110102 a01001111
a0110102 a01100000
a0110102 a01100001
a0110102 a01101000
a0110102 a01101001
a0110102 a01101002
a0110102 a01101010
a0110102 a01101020
a0110102 a01101100
a0110102 a01101101
a0110102 a01101102
a0110102 a01101110
a0110102 a01101111
a0110102 a01101112
a0110102 a01101200
a0110102 a01101201
a0110102 a01101210
a0110102 a01101211
a0110102 a01101220
a0110102 a01101221
a0110102 a01102000
a0110102 b00000000
a0110102 b00000001
a0110102 b00000100
a0110102 b00000110
a0110102 b00000120
a0110102 b00000121
a0110102 b00000122
a0110102 b00000200
a0110102 b00000210
a0110102 b00000211
a0110102 b00000212
a0110102 b00001000
a0110102 b00001001
a0110102 b00001002
a0110102 b00100000
a0110102 b00100001
a0110102 b00100002
a0110102 b00100100
a0110102 b00100110
a0110102 b00100111
a0110102 b01000000
a0110102 b01000001
a0110102 b01000100
a0110102 b01000101
a0110102 b01000110
a0110102 b01000120
a0110102 b01000121
a0110102 b01000200
a0110102 b01000201
a0110102 b01000202
a0110102 b01000210
a0110102 b01000211
a0110102 b01000220
a0110102 b01001000
a0110102 b01001001
a0110102 b01001010
a0110102 b01001011
a0110102 b01001012
a0110102 b01002000
a0110102 b01002001
a0110102 b01002100
a0110102 b01002200
a0110102 b01002201
a0110102 b01010000
a0110102 b01010100
a0110102 b01010110
a0110102 b01010111
a0110102 b01010120
a0110102 b01010200
a0110110 a0110111
a0110110 a0110120
a0110110 a0110121
a0110110 a0110122
a0110110 a0110200
a0110110 b0000000
a0110110 b0000010
a0110110 b0000011
a0110110 b0000012
a0110110 b0000020
a0110110 b0000021
a0110110 b0000100
a0110110 b0010000
a0110110 b0010010
a0110110 b0010011
a0110110 b0100000
a0110110 b0100010
a0110110 b0100011
a0110110 b0100012
a0110110 b0100020
a0110110 b0100021
a0110110 b0100022
a0110110 b0100100
a0110110 b0100101
a0110110 b0100200
a0110110 b0100210
a0110110 b0100220
a0110110 b0101000
a0110110 b0101010
a0110110 b0101011
a0110110 b0101012
a0110110 b0101020
a0110110 b0101021
a0110110 b0101022
a0110110 b0101100
a0110110 b0101101
a0110110 b0101110
a0110110 b0101111
a0110110 b0101200
a0110110 b0101201
a0110110 b0101202
a0110110 b0101210
a0110110 b0101211
a0110110 b0101212
a0110110 b0102000
a0110110 b0102001
a0110110 b0102002
a0110110 b1000000
a0110110 b1000010
a0110110 b1000011
a0110110 b1001000
a0110110 b1001001
a0110110 b1001100
a0110110 b1001101
a0110110 b1001110
a0110110 b1001120
a0110110 b1001121
a0110110 b1001122
a0110110 b1001200
a0110110 b1001201
a0110110 b1010000
a0110110 b1010001
a0110110 b1010002
a0110110 b1010010
a0110110 b1010011
a0110110 b1010012
a0110110 b1010020
a0110110 b1010021
a0110110 b1011000
a0110110 b1011010
a0110110 b1011011
a0110110 b1011020
a0110110 b1011100
a0110110 b1012000
a0110110 b1012001
a0110110 b1012002
a0110110 b1012010
a0110110 b1012011
a0110110 a00000000
a0110110 a00001000
a0110110 a00001001
a0110110 a00001010
a0110110 a00001011
a0110110 a00001100
a0110110 a00001101
a0110110 a00001110
a0110110 a00001111
a0110110 a00001112
a0110110 a00001200
a0110110 a00001201
a0110110 a01000000
a0110110 a01000001
a0110110 a01000010
a0110110 a01000020
a0110110 a01000100
a0110110 a01000101
a0110110 a01000110
a0110110 a01000111
a0110110 a01001000
a0110110 a01001001
a0110110 a01001010
a0110110 a01001011
a0110110 a01001100
a0110110 a01001110
a0110110 a01001111
a0110110 a01100000
a0110110 a01100001
a0110110 a01101000
a0110110 a01101001
a0110110 a01101002
a0110110 a01101010
a0110110 a01101020
a0110110 a01101100
a0110110 a01101101
a0110110 a01101102
a0110110 a01101110
a0110110 a01101111
a0110110 a01101112
a0110110 a01101200
a0110110 a01101201
a0110110 a01101210
a0110110 a01101211
a0110110 a01101220
a0110110 a01101221
a0110110 a01102000
a0110110 b00000000
a0110110 b00000001
a0110110 b00000100
a0110110 b00000110
a0110110 b00000120
a0110110 b00000121
a0110110 b00000122
a0110110 b00000200
a0110110 b00000210
a0110110 b00000211
a0110110 b00000212
a0110110 b00001000
a0110110 b00001001
a0110110 b00001002
a0110110 b00100000
a0110110 b00100001
a0110110 b00100002
a0110110 b00100100
a0110110 b00100110
a0110110 b00100111
a0110110 b01000000
a0110110 b01000001
a0110110 b01000100
a0110110 b01000101
a0110110 b01000110
a0110110 b01000120
a0110110 b01000121
a0110110 b01000200
a0110110 b01000201
a0110110 b01000202
a0110110 b01000210
a0110110 b01000211
a0110110 b01000220
a0110110 b01001000
a0110110 b01001001
a0110110 b01001010
a0110110 b01001011
a0110110 b01001012
a0110110 b01002000
a0110110 b01002001
a0110110 b01002100
a0110110 b01002200
a0110110 b01002201
a0110110 b01010000
a0110110 b01010100
a0110110 b01010110
a0110110 b01010111
a0110110 b01010120
a0110110 b01010200
a0110111 a0110120
a0110111 a0110121
a0110111 a0110122
a0110111 a0110200
a0110111 b0000000
a0110111 b0000010
a0110111 b0000011
a0110111 b0000012
a0110111 b0000020
a0110111 b0000021
a0110111 b0000100
a0110111 b0010000
a0110111 b0010010
a0110111 b0010011
a0110111 b0100000
a0110111 b0100010
a0110111 b0100011
a0110111 b0100012
a0110111 b0100020
a0110111 b0100021
a0110111 b0100022
a0110111 b0100100
a0110111 b0100101
a0110111 b0100200
a0110111 b0100210
a0110111 b0100220
a0110111 b0101000
a0110111 b0101010
a0110111 b0101011
a0110111 b0101012
a0110111 b0101020
a0110111 b0101021
a0110111 b0101022
a0110111 b0101100
a0110111 b0101101
a0110111 b0101110
a0110111 b0101111
a0110111 b0101200
a0110111 b0101201
a0110111 b0101202
a0110111 b0101210
a0110111 b0101211
a0110111 b0101212
a0110111 b0102000
a0110111 b0102001
a0110111 b0102002
a0110111 b1000000
a0110111 b1000010
a0110111 b1000011
a0110111 b1001000
a0110111 b1001001
a0110111 b1001100
a0110111 b1001101
a0110111 b1001110
a0110111 b1001120
a0110111 b1001121
a0110111 b1001122
a0110111 b1001200
a0110111 b1001201
a0110111 b1010000
a0110111 b1010001
a0110111 b1010002
a0110111 b1010010
a0110111 b1010011
a0110111 b1010012
a0110111 b1010020
a0110111 b1010021
a0110111 b1011000
a0110111 b1011010
a0110111 b1011011
a0110111 b1011020
a0110111 b1011100
a0110111 b1012000
a0110111 b1012001
a0110111 b1012002
a0110111 b1012010
a0110111 b1012011
a0110111 a00000000
a0110111 a00001000
a0110111 a00001001
a0110111 a00001010
a0110111 a00001011
a0110111 a00001100
a0110111 a00001101
a0110111 a00001110
a0110111 a00001111
a0110111 a00001112
a0110111 a00001200
a0110111 a00001201
a0110111 a01000000
a0110111 a01000001
a0110111 a01000010
a0110111 a01000020
a0110111 a01000100
a0110111 a01000101
a0110111 a01000110
a0110111 a01000111
a0110111 a01001000
a0110111 a01001001
a0110111 a01001010
a0110111 a01001011
a0110111 a01001100
a0110111 a01001110
a0110111 a01001111
a0110111 a01100000
a0110111 a01100001
a0110111 a01101000
a0110111 a01101001
a0110111 a01101002
a0110111 a01101010
a0110111 a01101020
a0110111 a01101100
a0110111 a01101101
a0110111 a01101102
a0110111 a01101110
a0110111 a01101111
a0110111 a01101112
a0110111 a01101200
a0110111 a01101201
a0110111 a01101210
a0110111 a01101211
a0110111 a01101220
a0110111 a01101221
a0110111 a01102000
a0110111 b00000000
a0110111 b00000001
a0110111 b00000100
a0110111 b00000110
a0110111 b00000120
a0110111 b00000121
a0110111 b00000122
a0110111 b00000200
a0110111 b00000210
a0110111 b00000211
a0110111 b00000212
a0110111 b00001000
a0110111 b00001001
a0110111 b00001002
a0110111 b00100000
a0110111 b00100001
a0110111 b00100002
a0110111 b00100100
a0110111 b00100110
a0110111 b00100111
a0110111 b01000000
a0110111 b01000001
a0110111 b01000100
a0110111 b01000101
a0110111 b01000110
a0110111 b01000120
a0110111 b01000121
a0110111 b01000200
a0110111 b01000201
a0110111 b01000202
a0110111 b01000210
a0110111 b01000211
a0110111 b01000220
a0110111 b01001000
a0110111 b01001001
a0110111 b01001010
a0110111 b01001011
a0110111 b01001012
a0110111 b01002000
a0110111 b01002001
a0110111 b01002100
a0110111 b01002200
a0110111 b01002201
a0110111 b01010000
a0110111 b01010100
a0110111 b01010110
a0110111 b01010111
a0110111 b01010120
a0110111 b01010200
a0110120 a0110121
a0110120 a0110122
a0110120 a0110200
a0110120 b0000000
a0110120 b0000010
a0110120 b0000011
a0110120 b0000012
a0110120 b0000020
a0110120 b0000021
a0110120 b0000100
a0110120 b0010000
a0110120 b0010010
a0110120 b0010011
a0110120 b0100000
a0110120 b0100010
a0110120 b0100011
a0110120 b0100012
a0110120 b0100020
a0110120 b0100021
a0110120 b0100022
a0110120 b0100100
a0110120 b0100101
a0110120 b0100200
a0110120 b0100210
a0110120 b0100220
a0110120 b0101000
a0110120 b0101010
a0110120 b0101011
a0110120 b0101012
a0110120 b0101020
a0110120 b0101021
a0110120 b0101022
a0110120 b0101100
a0110120 b0101101
a0110120 b0101110
a0110120 b0101111
a0110120 b0101200
a0110120 b0101201
a0110120 b0101202
a0110120 b0101210
a0110120 b0101211
a0110120 b0101212
a0110120 b0102000
a0110120 b0102001
a0110120 b0102002
a0110120 b1000000
a0110120 b1000010
a0110120 b1000011
a0110120 b1001000
a0110120 b1001001
a0110120 b1001100
a0110120 b1001101
a0110120 b1001110
a0110120 b1001120
a0110120 b1001121
a0110120 b1001122
a0110120 b1001200
a0110120 b1001201
a0110120 b1010000
a0110120 b1010001
a0110120 b1010002
a0110120 b1010010
a0110120 b1010011
a0110120 b1010012
a0110120 b1010020
a0110120 b1010021
a0110120 b1011000
a0110120 b1011010
a0110120 b1011011
a0110120 b1011020
a0110120 b1011100
a0110120 b1012000
a0110120 b1012001
a0110120 b1012002
a0110120 b1012010
a0110120 b1012011
a0110120 a00000000
a0110120 a00001000
a0110120 a00001001
a0110120 a00001010
a0110120 a00001011
a0110120 a00001100
a0110120 a00001101
a0110120 a00001110
a0110120 a00001111
a0110120 a00001112
a0110120 a00001200
a0110120 a00001201
a0110120 a01000000
a0110120 a01000001
a0110120 a01000010
a0110120 a01000020
a0110120 a01000100
a0110120 a01000101
a0110120 a01000110
a0110120 a01000111
a0110120 a01001000
a0110120 a01001001
a0110120 a01001010
a0110120 a01001011
a0110120 a01001100
a0110120 a01001110
a0110120 a01001111
a0110120 a01100000
a0110120 a01100001
a0110120 a01101000
a0110120 a01101001
a0110120 a01101002
a0110120 a01101010
a0110120 a01101020
a0110120 a01101100
a0110120 a01101101
a0110120 a01101102
a0110120 a01101110
a0110120 a01101111
a0110120 a01101112
a0110120 a01101200
a0110120 a01101201
a0110120 a01101210
a0110120 a01101211
a0110120 a01101220
a0110120 a01101221
a0110120 a01102000
a0110120 b00000000
a0110120 b00000001
a0110120 b00000100
a0110120 b00000110
a0110120 b00000120
a0110120 b00000121
a0110120 b00000122
a0110120 b00000200
a0110120 b00000210
a0110120 b00000211
a0110120 b00000212
a0110120 b00001000
a0110120 b00001001
a0110120 b00001002
a0110120 b00100000
a0110120 b00100001
a0110120 b00100002
a0110120 b00100100
a0110120 b00100110
a0110120 b00100111
a0110120 b01000000
a0110120 b01000001
a0110120 b01000100
a0110120 b01000101
a0110120 b01000110
a0110120 b01000120
a0110120 b01000121
a0110120 b01000200
a0110120 b01000201
a0110120 b01000202
a0110120 b01000210
a0110120 b01000211
a0110120 b01000220
a0110120 b01001000
a0110120 b01001001
a0110120 b01001010
a0110120 b01001011
a0110120 b01001012
a0110120 b01002000
a0110120 b01002001
a0110120 b01002100
a0110120 b01002200
a0110120 b01002201
a0110120 b01010000
a0110120 b01010100
a0110120 b01010110
a0110120 b01010111
a0110120 b01010120
a0110120 b01010200
a0110121 a0110122
a0110121 a0110200
a0110121 b0000000
a0110121 b0000010
a0110121 b0000011
a0110121 b0000012
a0110121 b0000020
a0110121 b0000021
a0110121 b0000100
a0110121 b0010000
a0110121 b0010010
a0110121 b0010011
a0110121 b0100000
a0110121 b0100010
a0110121 b0100011
a0110121 b0100012
a0110121 b0100020
a0110121 b0100021
a0110121 b0100022
a0110121 b0100100
a0110121 b0100101
a0110121 b0100200
a0110121 b0100210
a0110121 b0100220
a0110121 b0101000
a0110121 b0101010
a0110121 b0101011
a0110121 b0101012
a0110121 b0101020
a0110121 b0101021
a0110121 b0101022
a0110121 b0101100
a0110121 b0101101
a0110121 b0101110
a0110121 b0101111
a0110121 b0101200
a0110121 b0101201
a0110121 b0101202
a0110121 b0101210
a0110121 b0101211
a0110121 b0101212
a0110121 b0102000
a0110121 b0102001
a0110121 b0102002
a0110121 b1000000
a0110121 b1000010
a0110121 b1000011
a0110121 b1001000
a0110121 b1001001
a0110121 b1001100
a0110121 b1001101
a0110121 b1001110
a0110121 b1001120
a0110121 b1001121
a0110121 b1001122
a0110121 b1001200
a0110121 b1001201
a0110121 b1010000
a0110121 b1010001
a0110121 b1010002
a0110121 b1010010
a0110121 b1010011
a0110121 b1010012
a0110121 b1010020
a0110121 b1010021
a0110121 b1011000
a0110121 b1011010
a0110121 b1011011
a0110121 b1011020
a0110121 b1011100
a0110121 b1012000
a0110121 b1012001
a0110121 b1012002
a0110121 b1012010
a0110121 b1012011
a0110121 a00000000
a0110121 a00001000
a0110121 a00001001
a0110121 a00001010
a0110121 a00001011
a0110121 a00001100
a0110121 a00001101
a0110121 a00001110
a0110121 a00001111
a0110121 a00001112
a0110121 a00001200
a0110121 a00001201
a0110121 a01000000
a0110121 a01000001
a0110121 a01000010
a0110121 a01000020
a0110121 a01000100
a0110121 a01000101
a0110121 a01000110
a0110121 a01000111
a0110121 a01001000
a0110121 a01001001
a0110121 a01001010
a0110121 a01001011
a0110121 a01001100
a0110121 a01001110
a0110121 a01001111
a0110121 a01100000
a0110121 a01100001
a0110121 a01101000
a0110121 a01101001
a0110121 a01101002
a0110121 a01101010
a0110121 a01101020
a0110121 a01101100
a0110121 a01101101
a0110121 a01101102
a0110121 a01101110
a0110121 a01101111
a0110121 a01101112
a0110121 a01101200
a0110121 a01101201
a0110121 a01101210
a0110121 a01101211
a0110121 a01101220
a0110121 a01101221
a0110121 a01102000
a0110121 b00000000
a0110121 b00000001
a0110121 b00000100
a0110121 b00000110
a0110121 b00000120
a0110121 b00000121
a0110121 b00000122
a0110121 b00000200
a0110121 b00000210
a0110121 b00000211
a0110121 b00000212
a0110121 b00001000
a0110121 b00001001
a0110121 b00001002
a0110121 b00100000
a0110121 b00100001
a0110121 b00100002
a0110121 b00100100
a0110121 b00100110
a0110121 b00100111
a0110121 b01000000
a0110121 b01000001
a0110121 b01000100
a0110121 b01000101
a0110121 b01000110
a0110121 b01000120
a0110121 b01000121
a0110121 b01000200
a0110121 b01000201
a0110121 b01000202
a0110121 b01000210
a0110121 b01000211
a0110121 b01000220
a0110121 b01001000
a0110121 b01001001
a0110121 b01001010
a0110121 b01001011
a0110121 b01001012
a0110121 b01002000
a0110121 b01002001
a0110121 b01002100
a0110121 b01002200
a0110121 b01002201
a0110121 b01010000
a0110121 b01010100
a0110121 b01010110
a0110121 b01010111
a0110121 b01010120
a0110121 b01010200
a0110122 a0110200
a0110122 b0000000
a0110122 b0000010
a0110122 b0000011
a0110122 b0000012
a0110122 b0000020
a0110122 b0000021
a0110122 b0000100
a0110122 b0010000
a0110122 b0010010
a0110122 b0010011
a0110122 b0100000
a0110122 b0100010
a0110122 b0100011
a0110122 b0100012
a0110122 b0100020
a0110122 b0100021
a0110122 b0100022
a0110122 b0100100
a0110122 b0100101
a0110122 b0100200
