a0 a
a001010 a0010001
a001010 a0010100
a001010 a0010101
a001010 a0010110
a001010 a0010111
a001010 a0010112
a001010 a0010120
a001010 a0010121
a001010 a0010122
a001010 a0010200
a001010 a0010201
a001010 a0010202
a001010 a0010210
a001010 a0010211
a001010 a0011000
a001010 a0011001
a001010 a0011010
a001010 a0011011
a001010 a0011020
a001010 a0011021
a001010 a0100000
a001010 a0100001
a001010 a0100002
a001010 a0100100
a001010 a0100101
a001010 a0100102
a001010 a0100110
a001010 a0100111
a001010 a0100120
a001010 a0100121
a001010 a0101000
a001010 a0101001
a001010 a0101010
a001010 a0101011
a001010 a0101012
a001010 a0101020
a001010 a0101100
a001010 a0101101
a001010 a0101102
a001010 a0101110
a001010 a0101111
a001010 a0101112
a001010 a0102000
a001010 a0102010
a001010 a0102011
a001010 a0102012
a001010 a0102020
a001010 a0102021
a001010 a0102022
a001010 a0102100
a001010 a0102101
a001010 a0102102
a001010 a0102200
a001010 a0102201
a001010 b0000000
a001010 b0000001
a001010 b0000002
a001010 b0000100
a001010 b0000101
a001010 b0000102
a001010 b0000200
a001010 b0000210
a001010 b0000220
a001010 b0000221
a001010 b0001000
a001010 b0001010
a001010 b0001020
a001010 b0001021
a001010 b0001100
a001010 b0001101
a001010 b0001110
a001010 b0001111
a001010 b0001200
a001010 b0001201
a001010 b0010000
a001010 b0010010
a001010 b0010100
a001010 b0010101
a001010 b0010102
a001010 b0010110
a001010 b0010111
a001010 b0100000
a001010 b0100001
a001010 b0100002
a001010 b0100010
a001010 b0100011
a001010 b0100020
a001010 b0100021
a001010 b0200000
a001010 b0200001
a001010 b0200100
a001010 b0200101
a001010 b0200102
a001010 b0201000
a001010 b0201010
a001010 b0201020
a001010 b0201021
a001010 b0202000
a001010 b0202010
a001011 a001012
a001011 a001020
a001011 a001021
a001011 a001100
a001011 a001101
a001011 a001102
a001011 a010000
a001011 a010010
a001011 a010011
a001011 a010012
a001011 a010100
a001011 a010101
a001011 a010102
a001011 a010110
a001011 a010111
a001011 a010200
a001011 a010201
a001011 a010202
a001011 a010210
a001011 a010220
a001011 b000000
a001011 b000010
a001011 b000020
a001011 b000021
a001011 b000022
a001011 b000100
a001011 b000101
a001011 b000102
a001011 b000110
a001011 b000111
a001011 b000120
a001011 b001000
a001011 b001001
a001011 b001010
a001011 b001011
a001011 b010000
a001011 b010001
a001011 b010002
a001011 b020000
a001011 b020010
a001011 b020100
a001011 b020101
a001011 b020102
a001011 b020200
a001011 b020201
a001011 b020202
a001011 b020210
a001011 b020211
a001011 b020212
a001011 b021000
a001011 b021001
a001011 b021002
a001011 b021010
a001011 b021011
a001011 b021020
a001011 b021100
a001011 b021101
a001011 b021102
a001011 b021110
a001011 b021111
a001011 b021112
a001011 b021200
a001011 b021201
a001011 b021202
a001011 b021210
a001011 b021220
a001011 b021221
a001011 b021222
a001011 b100000
a001011 b100010
a001011 b100100
a001011 b100101
a001011 b100102
a001011 b100110
a001011 b100111
a001011 b100112
a001011 b100120
a001011 b100121
a001011 b100122
a001011 b101000
a001011 b101001
a001011 b110000
a001011 b110001
a001011 b110010
a001011 b110020
a001011 b110021
a001011 b110022
a001011 b110100
a001011 b110101
a001011 b110102
a001011 b110110
a001011 a0000000
a001011 a0000001
a001011 a0000002
a001011 a0001000
a001011 a0001001
a001011 a0001002
a001011 a0001100
a001011 a0001101
a001011 a0001102
a001011 a0001110
a001011 a0010000
a001011 a0010001
a001011 a0010100
a001011 a0010101
a001011 a0010110
a001011 a0010111
a001011 a0010112
a001011 a0010120
a001011 a0010121
a001011 a0010122
a001011 a0010200
a001011 a0010201
a001011 a0010202
a001011 a0010210
a001011 a0010211
a001011 a0011000
a001011 a0011001
a001011 a0011010
a001011 a0011011
a001011 a0011020
a001011 a0011021
a001011 a0100000
a001011 a0100001
a001011 a0100002
a001011 a0100100
a001011 a0100101
a001011 a0100102
a001011 a0100110
a001011 a0100111
a001011 a0100120
a001011 a0100121
a001011 a0101000
a001011 a0101001
a001011 a0101010
a001011 a0101011
a001011 a0101012
a001011 a0101020
a001011 a0101100
a001011 a0101101
a001011 a0101102
a001011 a0101110
a001011 a0101111
a001011 a0101112
a001011 a0102000
a001011 a0102010
a001011 a0102011
a001011 a0102012
a001011 a0102020
a001011 a0102021
a001011 a0102022
a001011 a0102100
a001011 a0102101
a001011 a0102102
a001011 a0102200
a001011 a0102201
a001011 b0000000
a001011 b0000001
a001011 b0000002
a001011 b0000100
a001011 b0000101
a001011 b0000102
a001011 b0000200
a001011 b0000210
a001011 b0000220
a001011 b0000221
a001011 b0001000
a001011 b0001010
a001011 b0001020
a001011 b0001021
a001011 b0001100
a001011 b0001101
a001011 b0001110
a001011 b0001111
a001011 b0001200
a001011 b0001201
a001011 b0010000
a001011 b0010010
a001011 b0010100
a001011 b0010101
a001011 b0010102
a001011 b0010110
a001011 b0010111
a001011 b0100000
a001011 b0100001
a001011 b0100002
a001011 b0100010
a001011 b0100011
a001011 b0100020
a001011 b0100021
a001011 b0200000
a001011 b0200001
a001011 b0200100
a001011 b0200101
a001011 b0200102
a001011 b0201000
a001011 b0201010
a001011 b0201020
a001011 b0201021
a001011 b0202000
a001011 b0202010
a001012 a001020
a001012 a001021
a001012 a001100
a001012 a001101
a001012 a001102
a001012 a010000
a001012 a010010
a001012 a010011
a001012 a010012
a001012 a010100
a001012 a010101
a001012 a010102
a001012 a010110
a001012 a010111
a001012 a010200
a001012 a010201
a001012 a010202
a001012 a010210
a001012 a010220
a001012 b000000
a001012 b000010
a001012 b000020
a001012 b000021
a001012 b000022
a001012 b000100
a001012 b000101
a001012 b000102
a001012 b000110
a001012 b000111
a001012 b000120
a001012 b001000
a001012 b001001
a001012 b001010
a001012 b001011
a001012 b010000
a001012 b010001
a001012 b010002
a001012 b020000
a001012 b020010
a001012 b020100
a001012 b020101
a001012 b020102
a001012 b020200
a001012 b020201
a001012 b020202
a001012 b020210
a001012 b020211
a001012 b020212
a001012 b021000
a001012 b021001
a001012 b021002
a001012 b021010
a001012 b021011
a001012 b021020
a001012 b021100
a001012 b021101
a001012 b021102
a001012 b021110
a001012 b021111
a001012 b021112
a001012 b021200
a001012 b021201
a001012 b021202
a001012 b021210
a001012 b021220
a001012 b021221
a001012 b021222
a001012 b100000
a001012 b100010
a001012 b100100
a001012 b100101
a001012 b100102
a001012 b100110
a001012 b100111
a001012 b100112
a001012 b100120
a001012 b100121
a001012 b100122
a001012 b101000
a001012 b101001
a001012 b110000
a001012 b110001
a001012 b110010
a001012 b110020
a001012 b110021
a001012 b110022
a001012 b110100
a001012 b110101
a001012 b110102
a001012 b110110
a001012 a0000000
a001012 a0000001
a001012 a0000002
a001012 a0001000
a001012 a0001001
a001012 a0001002
a001012 a0001100
a001012 a0001101
a001012 a0001102
a001012 a0001110
a001012 a0010000
a001012 a0010001
a001012 a0010100
a001012 a0010101
a001012 a0010110
a001012 a0010111
a001012 a0010112
a001012 a0010120
a001012 a0010121
a001012 a0010122
a001012 a0010200
a001012 a0010201
a001012 a0010202
a001012 a0010210
a001012 a0010211
a001012 a0011000
a001012 a0011001
a001012 a0011010
a001012 a0011011
a001012 a0011020
a001012 a0011021
a001012 a0100000
a001012 a0100001
a001012 a0100002
a001012 a0100100
a001012 a0100101
a001012 a0100102
a001012 a0100110
a001012 a0100111
a001012 a0100120
a001012 a0100121
a001012 a0101000
a001012 a0101001
a001012 a0101010
a001012 a0101011
a001012 a0101012
a001012 a0101020
a001012 a0101100
a001012 a0101101
a001012 a0101102
a001012 a0101110
a001012 a0101111
a001012 a0101112
a001012 a0102000
a001012 a0102010
a001012 a0102011
a001012 a0102012
a001012 a0102020
a001012 a0102021
a001012 a0102022
a001012 a0102100
a001012 a0102101
a001012 a0102102
a001012 a0102200
a001012 a0102201
a001012 b0000000
a001012 b0000001
a001012 b0000002
a001012 b0000100
a001012 b0000101
a001012 b0000102
a001012 b0000200
a001012 b0000210
a001012 b0000220
a001012 b0000221
a001012 b0001000
a001012 b0001010
a001012 b0001020
a001012 b0001021
a001012 b0001100
a001012 b0001101
a001012 b0001110
a001012 b0001111
a001012 b0001200
a001012 b0001201
a001012 b0010000
a001012 b0010010
a001012 b0010100
a001012 b0010101
a001012 b0010102
a001012 b0010110
a001012 b0010111
a001012 b0100000
a001012 b0100001
a001012 b0100002
a001012 b0100010
a001012 b0100011
a001012 b0100020
a001012 b0100021
a001012 b0200000
a001012 b0200001
a001012 b0200100
a001012 b0200101
a001012 b0200102
a001012 b0201000
a001012 b0201010
a001012 b0201020
a001012 b0201021
a001012 b0202000
a001012 b0202010
a001020 a001021
a001020 a001100
a001020 a001101
a001020 a001102
a001020 a010000
a001020 a010010
a001020 a010011
a001020 a010012
a001020 a010100
a001020 a010101
a001020 a010102
a001020 a010110
a001020 a010111
a001020 a010200
a001020 a010201
a001020 a010202
a001020 a010210
a001020 a010220
a001020 b000000
a001020 b000010
a001020 b000020
a001020 b000021
a001020 b000022
a001020 b000100
a001020 b000101
a001020 b000102
a001020 b000110
a001020 b000111
a001020 b000120
a001020 b001000
a001020 b001001
a001020 b001010
a001020 b001011
a001020 b010000
a001020 b010001
a001020 b010002
a001020 b020000
a001020 b020010
a001020 b020100
a001020 b020101
a001020 b020102
a001020 b020200
a001020 b020201
a001020 b020202
a001020 b020210
a001020 b020211
a001020 b020212
a001020 b021000
a001020 b021001
a001020 b021002
a001020 b021010
a001020 b021011
a001020 b021020
a001020 b021100
a001020 b021101
a001020 b021102
a001020 b021110
a001020 b021111
a001020 b021112
a001020 b021200
a001020 b021201
a001020 b021202
a001020 b021210
a001020 b021220
a001020 b021221
a001020 b021222
a001020 b100000
a001020 b100010
a001020 b100100
a001020 b100101
a001020 b100102
a001020 b100110
a001020 b100111
a001020 b100112
a001020 b100120
a001020 b100121
a001020 b100122
a001020 b101000
a001020 b101001
a001020 b110000
a001020 b110001
a001020 b110010
a001020 b110020
a001020 b110021
a001020 b110022
a001020 b110100
a001020 b110101
a001020 b110102
a001020 b110110
a001020 a0000000
a001020 a0000001
a001020 a0000002
a001020 a0001000
a001020 a0001001
a001020 a0001002
a001020 a0001100
a001020 a0001101
a001020 a0001102
a001020 a0001110
a001020 a0010000
a001020 a0010001
a001020 a0010100
a001020 a0010101
a001020 a0010110
a001020 a0010111
a001020 a0010112
a001020 a0010120
a001020 a0010121
a001020 a0010122
a001020 a0010200
a001020 a0010201
a001020 a0010202
a001020 a0010210
a001020 a0010211
a001020 a0011000
a001020 a0011001
a001020 a0011010
a001020 a0011011
a001020 a0011020
a001020 a0011021
a001020 a0100000
a001020 a0100001
a001020 a0100002
a001020 a0100100
a001020 a0100101
a001020 a0100102
a001020 a0100110
a001020 a0100111
a001020 a0100120
a001020 a0100121
a001020 a0101000
a001020 a0101001
a001020 a0101010
a001020 a0101011
a001020 a0101012
a001020 a0101020
a001020 a0101100
a001020 a0101101
a001020 a0101102
a001020 a0101110
a001020 a0101111
a001020 a0101112
a001020 a0102000
a001020 a0102010
a001020 a0102011
a001020 a0102012
a001020 a0102020
a001020 a0102021
a001020 a0102022
a001020 a0102100
a001020 a0102101
a001020 a0102102
a001020 a0102200
a001020 a0102201
a001020 b0000000
a001020 b0000001
a001020 b0000002
a001020 b0000100
a001020 b0000101
a001020 b0000102
a001020 b0000200
a001020 b0000210
a001020 b0000220
a001020 b0000221
a001020 b0001000
a001020 b0001010
a001020 b0001020
a001020 b0001021
a001020 b0001100
a001020 b0001101
a001020 b0001110
a001020 b0001111
a001020 b0001200
a001020 b0001201
a001020 b0010000
a001020 b0010010
a001020 b0010100
a001020 b0010101
a001020 b0010102
a001020 b0010110
a001020 b0010111
a001020 b0100000
a001020 b0100001
a001020 b0100002
a001020 b0100010
a001020 b0100011
a001020 b0100020
a001020 b0100021
a001020 b0200000
a001020 b0200001
a001020 b0200100
a001020 b0200101
a001020 b0200102
a001020 b0201000
a001020 b0201010
a001020 b0201020
a001020 b0201021
a001020 b0202000
a001020 b0202010
a001021 a001100
a001021 a001101
a001021 a001102
a001021 a010000
a001021 a010010
a001021 a010011
a001021 a010012
a001021 a010100
a001021 a010101
a001021 a010102
a001021 a010110
a001021 a010111
a001021 a010200
a001021 a010201
a001021 a010202
a001021 a010210
a001021 a010220
a001021 b000000
a001021 b000010
a001021 b000020
a001021 b000021
a001021 b000022
a001021 b000100
a001021 b000101
a001021 b000102
a001021 b000110
a001021 b000111
a001021 b000120
a001021 b001000
a001021 b001001
a001021 b001010
a001021 b001011
a001021 b010000
a001021 b010001
a001021 b010002
a001021 b020000
a001021 b020010
a001021 b020100
a001021 b020101
a001021 b020102
a001021 b020200
a001021 b020201
a001021 b020202
a001021 b020210
a001021 b020211
a001021 b020212
a001021 b021000
a001021 b021001
a001021 b021002
a001021 b021010
a001021 b021011
a001021 b021020
a001021 b021100
a001021 b021101
a001021 b021102
a001021 b021110
a001021 b021111
a001021 b021112
a001021 b021200
a001021 b021201
a001021 b021202
a001021 b021210
a001021 b021220
a001021 b021221
a001021 b021222
a001021 b100000
a001021 b100010
a001021 b100100
a001021 b100101
a001021 b100102
a001021 b100110
a001021 b100111
a001021 b100112
a001021 b100120
a001021 b100121
a001021 b100122
a001021 b101000
a001021 b101001
a001021 b110000
a001021 b110001
a001021 b110010
a001021 b110020
a001021 b110021
a001021 b110022
a001021 b110100
a001021 b110101
a001021 b110102
a001021 b110110
a001021 a0000000
a001021 a0000001
a001021 a0000002
a001021 a0001000
a001021 a0001001
a001021 a0001002
a001021 a0001100
a001021 a0001101
a001021 a0001102
a001021 a0001110
a001021 a0010000
a001021 a0010001
a001021 a0010100
a001021 a0010101
a001021 a0010110
a001021 a0010111
a001021 a0010112
a001021 a0010120
a001021 a0010121
a001021 a0010122
a001021 a0010200
a001021 a0010201
a001021 a0010202
a001021 a0010210
a001021 a0010211
a001021 a0011000
a001021 a0011001
a001021 a0011010
a001021 a0011011
a001021 a0011020
a001021 a0011021
a001021 a0100000
a001021 a0100001
a001021 a0100002
a001021 a0100100
a001021 a0100101
a001021 a0100102
a001021 a0100110
a001021 a0100111
a001021 a0100120
a001021 a0100121
a001021 a0101000
a001021 a0101001
a001021 a0101010
a001021 a0101011
a001021 a0101012
a001021 a0101020
a001021 a0101100
a001021 a0101101
a001021 a0101102
a001021 a0101110
a001021 a0101111
a001021 a0101112
a001021 a0102000
a001021 a0102010
a001021 a0102011
a001021 a0102012
a001021 a0102020
a001021 a0102021
a001021 a0102022
a001021 a0102100
a001021 a0102101
a001021 a0102102
a001021 a0102200
a001021 a0102201
a001021 b0000000
a001021 b0000001
a001021 b0000002
a001021 b0000100
a001021 b0000101
a001021 b0000102
a001021 b0000200
a001021 b0000210
a001021 b0000220
a001021 b0000221
a001021 b0001000
a001021 b0001010
a001021 b0001020
a001021 b0001021
a001021 b0001100
a001021 b0001101
a001021 b0001110
a001021 b0001111
a001021 b0001200
a001021 b0001201
a001021 b0010000
a001021 b0010010
a001021 b0010100
a001021 b0010101
a001021 b0010102
a001021 b0010110
a001021 b0010111
a001021 b0100000
a001021 b0100001
a001021 b0100002
a001021 b0100010
a001021 b0100011
a001021 b0100020
a001021 b0100021
a001021 b0200000
a001021 b0200001
a001021 b0200100
a001021 b0200101
a001021 b0200102
a001021 b0201000
a001021 b0201010
a001021 b0201020
a001021 b0201021
a001021 b0202000
a001021 b0202010
a001100 a001101
a001100 a001102
a001100 a010000
a001100 a010010
a001100 a010011
a001100 a010012
a001100 a010100
a001100 a010101
a001100 a010102
a001100 a010110
a001100 a010111
a001100 a010200
a001100 a010201
a001100 a010202
a001100 a010210
a001100 a010220
a001100 b000000
a001100 b000010
a001100 b000020
a001100 b000021
a001100 b000022
a001100 b000100
a001100 b000101
a001100 b000102
a001100 b000110
a001100 b000111
a001100 b000120
a001100 b001000
a001100 b001001
a001100 b001010
a001100 b001011
a001100 b010000
a001100 b010001
a001100 b010002
a001100 b020000
a001100 b020010
a001100 b020100
a001100 b020101
a001100 b020102
a001100 b020200
a001100 b020201
a001100 b020202
a001100 b020210
a001100 b020211
a001100 b020212
a001100 b021000
a001100 b021001
a001100 b021002
a001100 b021010
a001100 b021011
a001100 b021020
a001100 b021100
a001100 b021101
a001100 b021102
a001100 b021110
a001100 b021111
a001100 b021112
a001100 b021200
a001100 b021201
a001100 b021202
a001100 b021210
a001100 b021220
a001100 b021221
a001100 b021222
a001100 b100000
a001100 b100010
a001100 b100100
a001100 b100101
a001100 b100102
a001100 b100110
a001100 b100111
a001100 b100112
a001100 b100120
a001100 b100121
a001100 b100122
a001100 b101000
a001100 b101001
a001100 b110000
a001100 b110001
a001100 b110010
a001100 b110020
a001100 b110021
a001100 b110022
a001100 b110100
a001100 b110101
a001100 b110102
a001100 b110110
a001100 a0000000
a001100 a0000001
a001100 a0000002
a001100 a0001000
a001100 a0001001
a001100 a0001002
a001100 a0001100
a001100 a0001101
a001100 a0001102
a001100 a0001110
a001100 a0010000
a001100 a0010001
a001100 a0010100
a001100 a0010101
a001100 a0010110
a001100 a0010111
a001100 a0010112
a001100 a0010120
a001100 a0010121
a001100 a0010122
a001100 a0010200
a001100 a0010201
a001100 a0010202
a001100 a0010210
a001100 a0010211
a001100 a0011000
a001100 a0011001
a001100 a0011010
a001100 a0011011
a001100 a0011020
a001100 a0011021
a001100 a0100000
a001100 a0100001
a001100 a0100002
a001100 a0100100
a001100 a0100101
a001100 a0100102
a001100 a0100110
a001100 a0100111
a001100 a0100120
a001100 a0100121
a001100 a0101000
a001100 a0101001
a001100 a0101010
a001100 a0101011
a001100 a0101012
a001100 a0101020
a001100 a0101100
a001100 a0101101
a001100 a0101102
a001100 a0101110
a001100 a0101111
a001100 a0101112
a001100 a0102000
a001100 a0102010
a001100 a0102011
a001100 a0102012
a001100 a0102020
a001100 a0102021
a001100 a0102022
a001100 a0102100
a001100 a0102101
a001100 a0102102
a001100 a0102200
a001100 a0102201
a001100 b0000000
a001100 b0000001
a001100 b0000002
a001100 b0000100
a001100 b0000101
a001100 b0000102
a001100 b0000200
a001100 b0000210
a001100 b0000220
a001100 b0000221
a001100 b0001000
a001100 b0001010
a001100 b0001020
a001100 b0001021
a001100 b0001100
a001100 b0001101
a001100 b0001110
a001100 b0001111
a001100 b0001200
a001100 b0001201
a001100 b0010000
a001100 b0010010
a001100 b0010100
a001100 b0010101
a001100 b0010102
a001100 b0010110
a001100 b0010111
a001100 b0100000
a001100 b0100001
a001100 b0100002
a001100 b0100010
a001100 b0100011
a001100 b0100020
a001100 b0100021
a001100 b0200000
a001100 b0200001
a001100 b0200100
a001100 b0200101
a001100 b0200102
a001100 b0201000
a001100 b0201010
a001100 b0201020
a001100 b0201021
a001100 b0202000
a001100 b0202010
a001101 a001102
a001101 a010000
a001101 a010010
a001101 a010011
a001101 a010012
a001101 a010100
a001101 a010101
a001101 a010102
a001101 a010110
a001101 a010111
a001101 a010200
a001101 a010201
a001101 a010202
a001101 a010210
a001101 a010220
a001101 b000000
a001101 b000010
a001101 b000020
a001101 b000021
a001101 b000022
a001101 b000100
a001101 b000101
a001101 b000102
a001101 b000110
a001101 b000111
a001101 b000120
a001101 b001000
a001101 b001001
a001101 b001010
a001101 b001011
a001101 b010000
a001101 b010001
a001101 b010002
a001101 b020000
a001101 b020010
a001101 b020100
a001101 b020101
a001101 b020102
a001101 b020200
a001101 b020201
a001101 b020202
a001101 b020210
a001101 b020211
a001101 b020212
a001101 b021000
a001101 b021001
a001101 b021002
a001101 b021010
a001101 b021011
a001101 b021020
a001101 b021100
a001101 b021101
a001101 b021102
a001101 b021110
a001101 b021111
a001101 b021112
a001101 b021200
a001101 b021201
a001101 b021202
a001101 b021210
a001101 b021220
a001101 b021221
a001101 b021222
a001101 b100000
a001101 b100010
a001101 b100100
a001101 b100101
a001101 b100102
a001101 b100110
a001101 b100111
a001101 b100112
a001101 b100120
a001101 b100121
a001101 b100122
a001101 b101000
a001101 b101001
a001101 b110000
a001101 b110001
a001101 b110010
a001101 b110020
a001101 b110021
a001101 b110022
a001101 b110100
a001101 b110101
a001101 b110102
a001101 b110110
a001101 a0000000
a001101 a0000001
a001101 a0000002
a001101 a0001000
a001101 a0001001
a001101 a0001002
a001101 a0001100
a001101 a0001101
a001101 a0001102
a001101 a0001110
a001101 a0010000
a001101 a0010001
a001101 a0010100
a001101 a0010101
a001101 a0010110
a001101 a0010111
a001101 a0010112
a001101 a0010120
a001101 a0010121
a001101 a0010122
a001101 a0010200
a001101 a0010201
a001101 a0010202
a001101 a0010210
a001101 a0010211
a001101 a0011000
a001101 a0011001
a001101 a0011010
a001101 a0011011
a001101 a0011020
a001101 a0011021
a001101 a0100000
a001101 a0100001
a001101 a0100002
a001101 a0100100
a001101 a0100101
a001101 a0100102
a001101 a0100110
a001101 a0100111
a001101 a0100120
a001101 a0100121
a001101 a0101000
a001101 a0101001
a001101 a0101010
a001101 a0101011
a001101 a0101012
a001101 a0101020
a001101 a0101100
a001101 a0101101
a001101 a0101102
a001101 a0101110
a001101 a0101111
a001101 a0101112
a001101 a0102000
a001101 a0102010
a001101 a0102011
a001101 a0102012
a001101 a0102020
a001101 a0102021
a001101 a0102022
a001101 a0102100
a001101 a0102101
a001101 a0102102
a001101 a0102200
a001101 a0102201
a001101 b0000000
a001101 b0000001
a001101 b0000002
a001101 b0000100
a001101 b0000101
a001101 b0000102
a001101 b0000200
a001101 b0000210
a001101 b0000220
a001101 b0000221
a001101 b0001000
a001101 b0001010
a001101 b0001020
a001101 b0001021
a001101 b0001100
a001101 b0001101
a001101 b0001110
a001101 b0001111
a001101 b0001200
a001101 b0001201
a001101 b0010000
a001101 b0010010
a001101 b0010100
a001101 b0010101
a001101 b0010102
a001101 b0010110
a001101 b0010111
a001101 b0100000
a001101 b0100001
a001101 b0100002
a001101 b0100010
a001101 b0100011
a001101 b0100020
a001101 b0100021
a001101 b0200000
a001101 b0200001
a001101 b0200100
a001101 b0200101
a001101 b0200102
a001101 b0201000
a001101 b0201010
a001101 b0201020
a001101 b0201021
a001101 b0202000
a001101 b0202010
a001102 a010000
a001102 a010010
a001102 a010011
a001102 a010012
a001102 a010100
a001102 a010101
a001102 a010102
a001102 a010110
a001102 a010111
a001102 a010200
a001102 a010201
a001102 a010202
a001102 a010210
a001102 a010220
a001102 b000000
a001102 b000010
a001102 b000020
a001102 b000021
a001102 b000022
a001102 b000100
a001102 b000101
a001102 b000102
a001102 b000110
a001102 b000111
a001102 b000120
a001102 b001000
a001102 b001001
a001102 b001010
a001102 b001011
a001102 b010000
a001102 b010001
a001102 b010002
a001102 b020000
a001102 b020010
a001102 b020100
a001102 b020101
a001102 b020102
a001102 b020200
a001102 b020201
a001102 b020202
a001102 b020210
a001102 b020211
a001102 b020212
a001102 b021000
a001102 b021001
a001102 b021002
a001102 b021010
a001102 b021011
a001102 b021020
a001102 b021100
a001102 b021101
a001102 b021102
a001102 b021110
a001102 b021111
a001102 b021112
a001102 b021200
a001102 b021201
a001102 b021202
a001102 b021210
a001102 b021220
a001102 b021221
a001102 b021222
a001102 b100000
a001102 b100010
a001102 b100100
a001102 b100101
a001102 b100102
a001102 b100110
a001102 b100111
a001102 b100112
a001102 b100120
a001102 b100121
a001102 b100122
a001102 b101000
a001102 b101001
a001102 b110000
a001102 b110001
a001102 b110010
a001102 b110020
a001102 b110021
a001102 b110022
a001102 b110100
a001102 b110101
a001102 b110102
a001102 b110110
a001102 a0000000
a001102 a0000001
a001102 a0000002
a001102 a0001000
a001102 a0001001
a001102 a0001002
a001102 a0001100
a001102 a0001101
a001102 a0001102
a001102 a0001110
a001102 a0010000
a001102 a0010001
a001102 a0010100
a001102 a0010101
a001102 a0010110
a001102 a0010111
a001102 a0010112
a001102 a0010120
a001102 a0010121
a001102 a0010122
a001102 a0010200
a001102 a0010201
a001102 a0010202
a001102 a0010210
a001102 a0010211
a001102 a0011000
a001102 a0011001
a001102 a0011010
a001102 a0011011
a001102 a0011020
a001102 a0011021
a001102 a0100000
a001102 a0100001
a001102 a0100002
a001102 a0100100
a001102 a0100101
a001102 a0100102
a001102 a0100110
a001102 a0100111
a001102 a0100120
a001102 a0100121
a001102 a0101000
a001102 a0101001
a001102 a0101010
a001102 a0101011
a001102 a0101012
a001102 a0101020
a001102 a0101100
a001102 a0101101
a001102 a0101102
a001102 a0101110
a001102 a0101111
a001102 a0101112
a001102 a0102000
a001102 a0102010
a001102 a0102011
a001102 a0102012
a001102 a0102020
a001102 a0102021
a001102 a0102022
a001102 a0102100
a001102 a0102101
a001102 a0102102
a001102 a0102200
a001102 a0102201
a001102 b0000000
a001102 b0000001
a001102 b0000002
a001102 b0000100
a001102 b0000101
a001102 b0000102
a001102 b0000200
a001102 b0000210
a001102 b0000220
a001102 b0000221
a001102 b0001000
a001102 b0001010
a001102 b0001020
a001102 b0001021
a001102 b0001100
a001102 b0001101
a001102 b0001110
a001102 b0001111
a001102 b0001200
a001102 b0001201
a001102 b0010000
a001102 b0010010
a001102 b0010100
a001102 b0010101
a001102 b0010102
a001102 b0010110
a001102 b0010111
a001102 b0100000
a001102 b0100001
a001102 b0100002
a001102 b0100010
a001102 b0100011
a001102 b0100020
a001102 b0100021
a001102 b0200000
a001102 b0200001
a001102 b0200100
a001102 b0200101
a001102 b0200102
a001102 b0201000
a001102 b0201010
a001102 b0201020
a001102 b0201021
a001102 b0202000
a001102 b0202010
a010000 a010010
a010000 a010011
a010000 a010012
a010000 a010100
a010000 a010101
a010000 a010102
a010000 a010110
a010000 a010111
a010000 a010200
a010000 a010201
a010000 a010202
a010000 a010210
a010000 a010220
a010000 b000000
a010000 b000010
a010000 b000020
a010000 b000021
a010000 b000022
a010000 b000100
a010000 b000101
a010000 b000102
a010000 b000110
a010000 b000111
a010000 b000120
a010000 b001000
a010000 b001001
a010000 b001010
a010000 b001011
a010000 b010000
a010000 b010001
a010000 b010002
a010000 b020000
a010000 b020010
a010000 b020100
a010000 b020101
a010000 b020102
a010000 b020200
a010000 b020201
a010000 b020202
a010000 b020210
a010000 b020211
a010000 b020212
a010000 b021000
a010000 b021001
a010000 b021002
a010000 b021010
a010000 b021011
a010000 b021020
a010000 b021100
a010000 b021101
a010000 b021102
a010000 b021110
a010000 b021111
a010000 b021112
a010000 b021200
a010000 b021201
a010000 b021202
a010000 b021210
a010000 b021220
a010000 b021221
a010000 b021222
a010000 b100000
a010000 b100010
a010000 b100100
a010000 b100101
a010000 b100102
a010000 b100110
a010000 b100111
a010000 b100112
a010000 b100120
a010000 b100121
a010000 b100122
a010000 b101000
a010000 b101001
a010000 b110000
a010000 b110001
a010000 b110010
a010000 b110020
a010000 b110021
a010000 b110022
a010000 b110100
a010000 b110101
a010000 b110102
a010000 b110110
a010000 a0000000
a010000 a0000001
a010000 a0000002
a010000 a0001000
a010000 a0001001
a010000 a0001002
a010000 a0001100
a010000 a0001101
a010000 a0001102
a010000 a0001110
a010000 a0010000
a010000 a0010001
a010000 a0010100
a010000 a0010101
a010000 a0010110
a010000 a0010111
a010000 a0010112
a010000 a0010120
a010000 a0010121
a010000 a0010122
a010000 a0010200
a010000 a0010201
a010000 a0010202
a010000 a0010210
a010000 a0010211
a010000 a0011000
a010000 a0011001
a010000 a0011010
a010000 a0011011
a010000 a0011020
a010000 a0011021
a010000 a0100000
a010000 a0100001
a010000 a0100002
a010000 a0100100
a010000 a0100101
a010000 a0100102
a010000 a0100110
a010000 a0100111
a010000 a0100120
a010000 a0100121
a010000 a0101000
a010000 a0101001
a010000 a0101010
a010000 a0101011
a010000 a0101012
a010000 a0101020
a010000 a0101100
a010000 a0101101
a010000 a0101102
a010000 a0101110
a010000 a0101111
a010000 a0101112
a010000 a0102000
a010000 a0102010
a010000 a0102011
a010000 a0102012
a010000 a0102020
a010000 a0102021
a010000 a0102022
a010000 a0102100
a010000 a0102101
a010000 a0102102
